,Positive,Neutral,Negative
33,"NYC’s First Possible Coronavirus Patient Tested at Manhattan Hospital
https://www.nbcnewyork.com/news/local/nycs-first-possible-coronavirus-patient-tested-at-manhattan-hospital/2275229/ …",6 coronavirus vaccine developments from Israel to watch https://www.israel21c.org/6-coronavirus-vaccine-developments-from-israel-to-watch/ via @israel21c,"Want to help prevent the spread of #COVID19? Here’s what the CDC suggests: -Avoid close contact w/people who are sick -Avoid touching your eyes, nose, &amp; mouth -Stay home when you are sick -Cover your cough or sneeze w/ a tissue, then throw tissue in the trash"
34,"The guy who warned us about the coronavirus just died, and @SnoopDogg is bitching about Bill Cosby being in jail. Welcome to 2020","Coronavirus doesn’t have a conscience. Stay safe. If you are in a necessary crowd today, please social distance and wear a mask.",First Death In China From New Coronavirus Pneumonia Outbreak via @forbeshttps://www.forbes.com/sites/brucelee/2020/01/11/first-death-in-china-from-new-coronavirus-pneumonia-outbreak/?utm_source=newsletter&utm_medium=email&utm_campaign=innovationrx&utm_campaign=innovationrx&utm_campaign=innovationrx&cdlcid=5d2f2fd5953109375ef9e064#3d09f17d1326 …
35,"Quit talking about Melania’s clothes, Jessie Smollett, coronavirus, Weinstein and focus on DOJ interferance, Trumps budget and the loss of our country.  If you have not read Maddow’s book, do so, you will see Trumps game plan and how he is truly Putin’s puppet.",Trump is so dumb that he most likely thinks that the coronavirus is from drinking Corona,"After finding that the Novel coronavirus outbreak in China is under Level 1 watch category, I would advise my friends to go but avoid the Wuhan area and practice usual precautions (avoid animals/contact with sick people and wash hands often) per CDC recommendations. #ChinaCorona"
36,Come show your support for the citizens of China affected by the Novel Coronavirus tomorrow between 11am-12pm on the MSC Bridge!  #UMSL #UMSLglobal #StayStrongChinapic.twitter.com/i5milmZwzh,When governments around the world declare a travel ban to and from China does it include Hong Kong and Macau? #coronavirus #HongKong #Macau #澳門,"bro can we just quit bring fuckers back from Wuhan? just saw something about a case of coronavirus in Lawrence, Ks. and ofc dude was just in Wuhan.  just say sorry man you gotta stay there"
37,$SPY BREAKING: The @CDCgov confirms to @CNBC that a second patient has tested positive for coronavirus from San Diego,Oh Snap! Here’s Where The Coronavirus Comes From — According To Scientists ,"Mid-Missouri health officials urge residents to worry less about the coronavirus. There is currently not a confirmed case of the disease in the state, however a possible case is currently under investigation in Kansas. https://www.komu.com/news/health-officials-warn-against-excess-coronavirus-worry …"
38,You could have stopped at “trump got coronavirus”,"Given the seriousness of the #coronavirus outbreak (#COVID19) and how quickly the situation is changing, we felt it important to take the opportunity to provide this update. http://bit.ly/SL022820","Set up for panic attack : 

1. In bed recovering from influenza that made you sicker than you have ever been as an adult (thank goodness for vaccine)

2. While sick, binge watch Pandemic on Netflix

3. On twitter, read about new coronavirus outbreak https://twitter.com/DrCSWilliam/status/1219999890752856064 …"
39,watching that video of the bowler screaming on repeat as the White House briefing on the coronavirus plays on the tv in the background. I love living in the digital age.,I'm trying to figure out why he thinks the border wall& Muslim ban have anything to do w restricted travel bc of COVID19.,"China quarantines entire city as coronavirus spreads fast; 17 dead, 540+ infected https://americanmilitarynews.com/2020/01/china-quarantines-entire-city-as-coronavirus-spreads-fast-17-dead-540-infected/ … via @amermilnews"
40,"Global stock markets have fallen significantly in response to the spread of the coronavirus. Market drops are an unavoidable part of investing, but how you respond is the most important factor. 
https://www.plancorp.com/blog/how-will-the-coronavirus-impact-your-portfolio …","There's going to be an outbreak like happening everywhere & they're going to come here with it. #NRWP demands the government suspend ALL flights travel into the #USA until #COVID19 is contained &amp; contained thoroughly! That means #Canada too, they have it!","The people freaking out about Corona virus still haven't gotten their flu shot, when the flu; 

As of December 14, the U.S. and its territories have had at least 3.7 million cases of the flu, leading to approximately 32,000 hospitalizations and 1,800 deaths - CDC"
41,RT @clairwil: @semperdiced The eyes have it. Her life suddenly comes down to being caught acting like a jerk and roasted on social media. I…,Coronavirus & the Supply Chain Tune into @BloombergTV today at 3:40pm CT to see Panos Kouvelis share insights on the coronavirus' impact on global supply chains. Link: https://www.bloomberg.com/live/us #coronavirus #COVID19 #supplychain #CoronaVirusUpdates #business #economy,"First case of deadly coronavirus in US, report says https://www.independent.co.uk/news/world/americas/coronavirus-us-china-virus-wuhan-cdc-america-death-toll-a9295456.html …"
42,"#HCQ most Effective Therapy for the #RONA #COVID19 👀👇😜
#FaucitheFraud #FauciLiedandPeopleDied","We need more scientists and doctors in office to put data and facts back into Missouri politics. If you want to see evidence-based progress in Missouri, head to http://www.karichesney.com/donate https://www.businessinsider.com/coronavirus-anthony-fauci-trump-admin-stops-discussion-2020-2?utm_campaign=sf-insider-main&amp;utm_source=facebook.com&amp;utm_medium=social&amp;fbclid=IwAR1ZKWK_7jOyRH9z783JggQEbQ2-lvkSWlXI8kA1qSJ4-R-dqZRew7dgG2I&amp;fbclid=IwAR0SeAJw7R0XTDBA01K-tMvkcYoOj_gzRNnVl-eE8-ZxPhCAEwZoDp1K6-4 #EvidenceBasedProgress #Science #COVID19 #Coronavirus #PencePandemic",".@CityofSTLDOH has received calls regarding the new Coronavirus. 

There are NO cases reported in the City or State, but we're working with regional health partners to prepare & track the situation closely.

Factual info about the virus can be found here: 
https://www.stlouis-mo.gov/government/departments/health/news/2019-novel-coronavirus-cases-reported-in-united-states.cfm …"
43,"Strong businesses create strong communities 💪  Hitachi has renewed  its commitment to Kiva, funding $1M in microloa… https://t.co/YDPtBUqban",What a disgusting jerk. He will be first with the covid19!,Dont cough and give me corona virus ill give u my Dog to eat
44,RT @egaly: Ed's reporting on #COVID19 has been the best I've read. A subtext of his articles is how each of these gaps is amplified for Bla…,Weaponized coronavirus...,"Big interest rate drop today! As strange as this may sound, it seems most market experts are attributing this to growing concern over the coronavirus outbreak."
45,RT @smartdissent: NEW: Trump Uses #COVID19 To Eliminate Environmental Protections (We're Serious). READ: https://t.co/BLVdq6n82W #SmartDiss…,"WHO says new China coronavirus could spread, warns hospitals worldwide https://reut.rs/2RsyrQT ","If You're Worried About Coronavirus, Get Your Flu Shot https://vitals.lifehacker.com/if-youre-worried-about-coronavirus-get-your-flu-shot-1841201798?utm_source=lifehacker_newsletter&utm_medium=email&utm_campaign=2020-01-24 …"
46,"I’ve heard about local currencies or scrip throughout history, but this is an interesting application necessitated… https://t.co/U3UOxHYErq","China's coronavirus cases likely grossly underestimated, study says https://cnn.it/2txvVR7 ",BREAKING NEWS: State health leaders confirm possible case of Coronavirus in Arkansas: https://www.ky3.com/content/news/State-health-leaders-confirm-possible-case-of-Coronavirus-in-Arkansas-567403261.html …
47,"RT @Ironhorse76: Let's get this show on the road!  FOLLOW ALL WHO: 

LIKE 
RT
COMMENT 

Nov will soon be upon us &amp; the #OrangeShitGibbon mu…",#CDC update on novel #coronavirus  #2019-nCoV —> HAN Archive - 00426 | Health Alert Network (HAN) https://emergency.cdc.gov/han/han00426.asp …,#Coronavirus #CoronaOutbreak is very scary to people because nearly 100 people have died so far but it’s important to remember that 3287 people die in car accidents every day!
48,RT @JNJNews: #JNJ announces accelerated initiation of its lead #COVID19 vaccine candidate's Phase 1/2a first-in-human clinical trial. Learn…,Japan confirms coronavirus case in man who recently returned from China https://fxn.ws/2FWtQkk ,5 US coronavirus cases now confirmed; infection can spread before symptoms show https://www.usatoday.com/story/news/nation/2020/01/26/coronavirus-third-us-patient-diagnosed-california/4580804002/ … via @usatoday
49,"Right now, we’re in the midst of a global pandemic and being confronted by some pretty uncomfortable realities. 

B… https://t.co/5xncYWX1KV",With all the news about the corona virus it’s really great to know we have a drug lobbyist heading up the department of Health and Human Services.,What is China's motivation to lie about the Corona-virus?
50,"In my ‘backyard”, people are getting loose with their attitudes. I sense the reasoning (?) is, I have been fine for… https://t.co/fJO9iQv5fg",the news just broke that someone in a city near me is being held for potentially carrying the coronavirus goodbye cruel world,If China does have a vaccine for the Corona virus then they are required under international law to release it to all affected countries immediately. @realDonaldTrump
51,"RT @keepupwithle: The patient is 20 years old.
LET THAT SINK IN.","Local news starts to ""disappear"" about Wuhan #Coronavirus https://youtu.be/4iLkc1u3QfI  via @YouTube","Definitely been an outstanding week for Trump. 

I'd be a lot happier if I wasn't paying entirely too much damn attention to the coronavirus news, because it's kind of killing the mood here."
52,"Dow, S&P and Nasdaq score biggest point gains ever as stocks make coronavirus comeback | Fox Business https://www.foxbusiness.com/markets/us-stocks-march-2-2020 …","When governments around the world declare a travel ban to and from China does it include Hong Kong and Macau? 
#coronavirus
#HongKong
#Macau
#澳門",Somebody said “infused with corona virus”  https://twitter.com/eliesaaab/status/1224217159406116864 …
53,News-Leader: Here's what top Missouri public health officials recommend you do with coronavirus http://dlvr.it/RR6sN6 pic.twitter.com/xHQggHBCYC,Coronavirus declared global health emergency by WHO #SmartNews. It’s out of control. Protect yourself.https://www.bbc.com/news/world-51318246 …,"The coronavirus is bad.  It has killed several hundred people so far.  However, compare that to the flu, which kills up to 650,000 annually.  The flu is a far greater risk to you.   This week’s science article:  https://www.columbiatribune.com/news/20200204/easing-panic-explaining-coronavirus-brings-understanding …"
54,"Well, the majority still think the coronavirus is just a bigger flu",Dr. Poon decoded the Coronavirus... Did he also decode every STD?,New screening to begin at more airports amid coronavirus concerns https://www.kmbc.com/article/new-screening-to-begin-at-more-airports-amid-coronavirus-concerns/30743241 …
55,Why yes I would love some coronavirus with my chicken noodle.,Wondering if the #coronavirus is going to have an adverse effect on @Corona sales.,"There was this thread in a dice group Im in making fun of Coronavirus w/ that stupid Shibe and Turtle meme about wish/com and how hes scared his dice will be infected. People  called it racist and defenders were like ""uh how is it racist to be concerned about being infected!?"" "
56,"How each of the main cast of #TheGoodPlace goes about washing their hands to avoid the coronavirus:

Eleanor—begins belting out chorus to “Landslide” by Fleetwood Mac, forgets words halfway through, figures that’s good enough",Macau CNY tourism collapse amid coronavirus: analysts http://dlvr.it/RNsjST ,People spreading shit about China and the Coronavirus as a joke are fucking normalizing the rumor and idea about all Chinese are infected. It's not a fucking joke.
57,A dog has tested positive for the Coronavirus so NOW ITS PERSONAL,"I know some of you may have questions or concerns about the new Coronavirus.

@CityofSTLDOH is working w/ our regional health partners to prepare and track the situation closely.

Fortunately, right now we have NO reported cases in @STLCityGov or @MoGov.

https://www.stlouis-mo.gov/government/departments/health/news/2019-novel-coronavirus-cases-reported-in-united-states.cfm …","Heilongjiang Supreme Court in China publishes a directive that the death penalty will apply to people deliberately spreading the corona virus.

California legalized deliberate spread of the HIV virus.

Which country cares more about its people? Is it even necessary to ask? https://twitter.com/ccjanetang/status/1224472391365156864 …"
58,Trump coronavirus has spread to nursing homes across the country. 水晶球迷茫然。,"2 people to undergo testing for possible coronavirus in Oklahoma, health officials say https://www.kmbc.com/article/2-people-to-undergo-testing-for-possible-coronavirus-in-oklahoma-health-officials-say-oklahoma-state-department-of-health/30681856 …","Coronavirus live updates: deaths pass 1,000 as infections rise over 42,000 – latest news http://bit.ly/38hV9Cc "
59,"Dear baby jesus, please help me find a cool girl to hang out with before the Coronavirus makes me even more untouchable. Sincerely, the guy who only believes in you when it's convenient, Blake","First possible case of coronavirus being monitored in Maryland, health officials say

http://fox5dc.com/news/first-possible-case-of-coronavirus-being-monitored-in-maryland-health-officials-say …","Refreshing myself on the 10 Plagues... water into blood, Deepwater Horizon, pestilence Corona virus, fires Australia & CA, locusts East Africa—God’s angry kiddos. Let’s do something before God gets to the first borns #climatechange #Warren2020https://apple.news/AWjDaBsoWTQqWkjdKbe86ug …"
60,"Lawyer for St. Louis County coronavirus patient and family says they were not told to quarantine.

As a matter of fact, they were told that ""vigorous dancing can actually increase your immunity to the #coronavirus""

This is becoming insane!",Oklahoma State Department of Health officials said they are coordinating coronavirus testing for two people who meet the criteria for persons under investigation. #coronavirus https://www.kmbc.com/article/2-people-to-undergo-testing-for-possible-coronavirus-in-oklahoma-health-officials-say-oklahoma-state-department-of-health/30681856 …,@kholmesKSHB & @DiaWall had breaking news. It was 10 people here in the KC area might have the coronavirus per the @KCMOHealthDept
61,It's almost like maybe we shouldn't let people fill a sports arena in a small city where the coronavirus was just introduced,"Dude, I need a thread from you on the coronavirus. What are you seeing man?","$SPY U.S. STOCK FUTURES TURN NEGATIVE, FALL 0.2% PCT IN ASIAN TRADE AFTER CHINA REPORTS SHARP RISE IN HUBEI CORONAVIRUS CASES"
62,I really wish Parks and Rec was still around because I would love to see how Leslie Knope handles coronavirus.,Me and the boys when the coronavirus spreads to here. pic.twitter.com/FVHxqXKu0Z,"$SPY BREAKING: Epicenter of coronavirus outbreak reports 14,840 new cases, including clinically diagnosed cases, and 242 new deaths"
63,"Sharing these #CoronaVirus facts sent from #MercyHospitals today. #Fox2News team at 7pm on ch11 @KPLR11 #SeeUat7 @FOX2now 
""More than 80% of patients who develop it 
will only become mildly ill. The concern is for patients 
with underlying medical conditions and the elderly""pic.twitter.com/ltsAKljTZO",The first case of the coronavirus in England has been confirmed to be musician Example,"Chernobyl & Coronavirus: 1.  Refuse to immediately acknowledge the problem.  2.  Keep out the media.  3.  Under report deaths.  4.  LIE, LIE, LIE. #CoronavirusOutbreakpic.twitter.com/PlTjSGwOwc"
64,"As someone who works in sports, some things are just more important, but I know we’ll be back and stronger than ever once we get through this. Stay safe out there! #coronavirus",Arkansas now monitoring a patient. #Coronavirus https://www.fourstateshomepage.com/news/arkansas-investigates-states-first-case-of-coronavirus/?fbclid=IwAR3pOQfIgNd6fcl5-ASwixW63SwEsUml9mp_XhSFMm5tzQVO7ARwYuQjhDI …,"Spanish Flu (1918) killed 50 -100 million, 675K Americans.  This was 100 Years ago with limited global transport.  #coronavirus pic.twitter.com/QqZjWAVkBv"
65,"Alright I’m done talking about the coronavirus because I’m tired of it, I’m tired of hearing about it, I know how I feel about it and that’s good enough for me, shut down the country I don’t care anymore, ill go take a walk in the forest or around the city and enjoy myself",Possible case of coronavirus confirmed in Arkansas: https://www.ozarksfirst.com/local-news/arkansas-department-of-health-one-possible-case-of-coronavirus-is-being-investigated/ …,"I get a lot of emails from people worried about Coronavirus.  Yes, it's a cause for concern, but I think we need to keep things in check.  Coronavirus is scattered around the country, while the flu has killed thousands in the US again this year. pic.twitter.com/3JWC820Shv"
